doc_key,index,url
news·20240909·LM·202409092×20×22253078196,89,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240909%C2%B7LM%C2%B7202409092%C3%9720%C3%9722253078196&docIndex=89
news·20240907·LI·202409075015389932,90,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240907%C2%B7LI%C2%B7202409075015389932&docIndex=90
news·20240904·LF·1082×20×21082380712,91,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240904%C2%B7LF%C2%B71082%C3%9720%C3%9721082380712&docIndex=91
news·20240902·LM·202409022×20×22236974252,92,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240902%C2%B7LM%C2%B7202409022%C3%9720%C3%9722236974252&docIndex=92
news·20240820·LM·202408202×20×22210724435,93,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240820%C2%B7LM%C2%B7202408202%C3%9720%C3%9722210724435&docIndex=93
news·20240806·LF·1082×20×2670819065,94,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240806%C2%B7LF%C2%B71082%C3%9720%C3%972670819065&docIndex=94
news·20240802·OR·3b7bb680-5094-11ef-8e0f-574bb663eaa5,95,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240802%C2%B7OR%C2%B73b7bb680-5094-11ef-8e0f-574bb663eaa5&docIndex=95
news·20240724·LM·202407242×20×22169010839,96,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240724%C2%B7LM%C2%B7202407242%C3%9720%C3%9722169010839&docIndex=96
news·20240713·LM·202407132×20×22154432345,97,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240713%C2%B7LM%C2%B7202407132%C3%9720%C3%9722154432345&docIndex=97
news·20240710·LM·202407102×20×22145626601,98,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240710%C2%B7LM%C2%B7202407102%C3%9720%C3%9722145626601&docIndex=98
